BLOCKID10,POP10
170318211012007,45
170318211011002,170
170318211011005,33
170318211011010,88
170318223021002,119
170318223021015,155
170318221022033,0
170318221012016,55
170318221012010,33
170318211024004,188
170318211021011,74
170318210023016,65
170318211014009,164
170316408001003,0
170316404002016,16
170315610004015,52
170318219001001,34
170318216001015,0
170317005012014,13
170317113002014,0
170317201003004,58
170317201003010,83
170317001002000,0
170316610003016,30
170317005012002,0
170315609001003,42
170317206002009,35
170317502002004,83
170317306002061,57
170316714001021,0
170316814002007,43
170316814003014,47
170318237051002,92
170318237051004,208
170318237033006,252
170318224002019,15
170318224002017,10
170318224004014,31
170318206031012,47
170318206051011,104
170318202013027,65
170318202014028,2
170318388002109,0
170318388002104,0
170318388002099,0
170318388002106,0
170318223013004,79
170318223014013,47
170318221022024,98
170318221011011,75
170318210024003,80
170318223013005,78
170318223021010,63
170318221022038,19
170318221021009,93
170318221022002,0
170318221022000,0
170318209023023,34
170318211021007,50
170318210021016,19
170318210021017,66
170318210021019,53
170318210022017,69
170318210023011,46
170318210024009,84
170318224001014,78
170318224001013,134
170318223014006,38
170318219002001,38
170316610005017,45
170316609003038,0
170316503011019,68
170316401001008,0
170319801001001,0
170316403004017,18
170316404002051,29
170315610003020,49
170315610004009,75
170316604002003,93
170318350004014,62
170316606001013,96
170316608001003,78
170316606002005,103
170316501001017,107
170316501004004,92
170316204003011,90
170315602002006,0
170318208003057,0
170315608003015,6
170314914003022,8
170315306003032,32
170315305021008,27
170315501004015,39
170315502002126,44
170315502001000,0
170315303004010,60
170317501003016,0
170317505003056,32
170317505003050,138
170318220005007,0
170318221021011,117
170318211023008,57
170318209023002,34
170318209023016,39
170318211021005,32
170318221023006,59
170318220001000,137
170318220003005,44
170318211023013,25
170318209022010,37
170318209021029,25
170318203004020,51
170317201002026,35
170317112004019,20
170317113002016,66
170317201002024,54
170317303001012,20
170317303001004,60
170317112004062,36
170316610005011,85
170316609003039,0
170316609003026,74
170316609003023,52
170316501001016,92
170316604004002,75
170316309002014,0
170316603023000,32
170316604001000,74
170318350004004,106
170318350004003,108
170316204003012,93
170316202001001,29
170315602001007,27
170315703003015,72
170315702001018,53
170315705001018,0
170318208003004,0
170315609001020,31
170317402001003,182
170318227012013,97
170318227012001,141
170318227013010,108
170317503002002,56
170317503002019,48
170317205002021,47
170317401001002,19
170318210022011,83
170318221023019,55
170318217002005,53
170318221023012,45
170318220004001,133
170318209022033,43
170318209021005,0
170318209021008,60
170318209021007,58
170318209023013,56
170318210022010,40
170316203006002,83
170318352001059,0
170318352001012,65
170318352001023,21
170318352001046,4
170315608001031,0
170315611002012,30
170316403006015,82
170316404002018,35
170315610005006,86
170315610005007,43
170317201001020,47
170318235001029,52
170318212001000,0
170317505004032,0
170318214021025,36
170315305031031,39
170317505004030,49
170318210014029,97
170318205024001,90
170318205023014,71
170318205015013,20
170318206052008,690
170318237052000,54
170318224002011,57
170318206031004,0
170318206031027,88
170318206051003,21
170318206032021,0
170318237041008,56
170318220003003,14
170318209022026,40
170318209022018,44
170318209011069,0
170318209021018,13
170318209011096,7
170318209013019,29
170318210022008,61
170318210011009,63
170317004022004,0
170318217001002,62
170317004022020,36
170318217002013,70
170318217003004,33
170317003024054,32
170317003021028,43
170317002002011,62
170317303001017,64
170318219002015,24
170316608004012,34
170316609003040,0
170316503013010,63
170315611001005,62
170318233044011,10
170317402002007,83
170318228021005,64
170317402002001,178
170317403004007,58
170318226012020,85
170318230015040,0
170318230015035,174
170317504001015,60
170317503003003,75
170318230011016,0
170318230011014,287
170318202022084,0
170318202012009,88
170318202012004,0
170318202012044,19
170318202011053,16
170318202013007,0
170318202014023,44
170318202022094,0
170318388002166,0
170318388002161,0
170318388002150,0
170318388002133,0
170318388002131,0
170315003002007,0
170314914001003,33
170315003001011,98
170315003002004,42
170314914003021,27
170314914002027,0
170315301002025,3
170315302002000,60
170317003013017,152
170318210022007,35
170318210011018,56
170318210011016,31
170318210014015,59
170317004022022,46
170317004022002,25
170318217002016,83
170317002002002,191
170317003013000,29
170316505003026,0
170318209011041,0
170318209012006,53
170316403006011,54
170316403006009,46
170316404001009,106
170315610003011,40
170315610004002,27
170318203003002,6
170317105003007,68
170317303001000,63
170317302011005,0
170317112003005,31
170316610002004,52
170316720004002,124
170316610001000,0
170316720004012,0
170316610004007,51
170317402004013,84
170316609003034,57
170316503021011,0
170318238032009,120
170318237022021,38
170318202023000,366
170318206062025,258
170318206061009,26
170318237024016,90
170318237043007,100
170318237024015,51
170318237024009,27
170318237043003,102
170318237042009,68
170318237042002,37
170315305013014,38
170315501001069,39
170315501001084,0
170315501001037,6
170315502002124,0
170315501006033,52
170317506004040,26
170317501003035,0
170317501003005,46
170317505003000,21
170317505003003,0
170318227011000,677
170318221014027,58
170318217003039,0
170318209012003,53
170318210011003,64
170318217001011,38
170318217003011,23
170317003024034,0
170317002004006,116
170316505003022,2
170317003011006,106
170317003024032,39
170317003024029,30
170318209011035,0
170318209011042,70
170317005022011,93
170316606005017,89
170316609003014,56
170316502002007,97
170315705002014,52
170315705002023,0
170316403006006,104
170315609006014,32
170315609006012,57
170318203003023,36
170318240051066,0
170318240052000,33
170318240052016,53
170315502002098,0
170318388002218,0
170315301001022,155
170315306001022,37
170318225001023,35
170317503001022,22
170317204002018,52
170317204002003,22
170318223024016,24
170318223024015,41
170317004023012,35
170317004021000,87
170318218006018,11
170318217003016,3
170318217004002,39
170317003024002,31
170317004021018,0
170317002003002,93
170317002001020,22
170317002001009,63
170317002001001,4
170317004012031,39
170318209011062,61
170318209011094,4
170317005014041,24
170317203003007,0
170317104006018,0
170317112003018,4
170317302014020,64
170317306001005,43
170317302014006,0
170316720004010,45
170316715002016,0
170316607002018,0
170316609002016,78
170316609002012,84
170316501002020,0
170316608003003,142
170316606004012,106
170316502002004,76
170318212001007,0
170315304001033,41
170318214012000,19
170318212004024,14
170315305033046,12
170317402002003,176
170318227021028,133
170318227022004,52
170318228021009,44
170317403003001,37
170318230015030,0
170318237051014,47
170318206032017,0
170318202021170,0
170318206032013,120
170318205012013,53
170318202022062,0
170318202022027,0
170318202012008,69
170318216005007,32
170318216005015,66
170317004023004,51
170318218005004,61
170318218004002,86
170318217004000,35
170317002001015,0
170317004013032,47
170318209011014,0
170318209011013,0
170318205021016,28
170318205021023,129
170318209011063,0
170318210013015,43
170317005014032,19
170317005022002,44
170316203006010,87
170315603001034,53
170315607002024,67
170315608002027,198
170316403003003,111
170315610003005,66
170315610003007,39
170318203002024,68
170318203002011,0
170317203004004,56
170317204001011,46
170317112001011,34
170317114001023,0
170317302011001,82
170317401004005,0
170317504001018,36
170317504001007,53
170317503003010,85
170317503003001,79
170317401004006,3
170318230011042,0
170318230013000,0
170318224003021,501
170318237031001,272
170318237033019,31
170318237021004,29
170318202012012,0
170318202022052,0
170318388002186,0
170318388002153,0
170318388002140,0
170318388002142,0
170318388002130,0
170318388002071,0
170318388002107,0
170315001004019,0
170315103003024,0
170315001004002,0
170314914003001,62
170314914002000,132
170314909021000,0
170315003001008,18
170315305013004,91
170318216002006,88
170318216002014,53
170317005021028,135
170318218003010,45
170317002001014,105
170318205021026,50
170318205022002,68
170318205022005,59
170317005014018,0
170317202002004,54
170316720003013,80
170316719001035,25
170316720001008,14
170316720002014,53
170316609002001,14
170316609002003,32
170316604003014,4
170316605001007,56
170316203004003,67
170315703004006,0
170318237022014,92
170318202023002,43
170318202023007,0
170318206062029,103
170318206061010,23
170318202023026,22
170318237024001,0
170318237024002,97
170318240051094,21
170318202014004,43
170318202022100,0
170315501001043,0
170315502001010,56
170315303002020,35
170315303002016,39
170315304001000,7
170317506003003,13
170317505003006,0
170318221014010,30
170318225001019,24
170317005021030,37
170318216001002,106
170317004013037,47
170316504003015,98
170316504003016,93
170317004012004,56
170317004012029,57
170316407004015,0
170318204003041,69
170318205011033,120
170318205021030,41
170318216001001,0
170317005021006,129
170317005013035,42
170315608002013,52
170315611004024,34
170315610001015,53
170315609003014,0
170315609005008,103
170318204001007,0
170318203001017,170
170317203004013,63
170317105002005,98
170317202003022,42
170317304004019,51
170317302014001,40
170318240032004,14
170315301001001,145
170315301001014,81
170315306001015,49
170315306002025,23
170315303004038,45
170315303004031,38
170315304001025,49
170315304001031,47
170317505004015,59
170317110002023,109
170317110002014,0
170317301002019,11
170314907003011,58
170314907001007,56
170314906001051,0
170314906001001,0
170317305001000,0
170316118002009,18
170316703001003,50
170316702001013,29
170316812001004,0
170317101001023,0
170318197003018,88
170318199003006,61
170318199003011,45
170318201013002,32
170318424003033,0
170318340001022,8
170314701001040,0
170316104001005,288
170316111003005,171
170316809004000,74
170316805002016,48
170318348003013,0
170316809002014,0
170316910003005,0
170318424001027,52
170312909004018,0
170312924002013,25
170312925001012,60
170312909004014,60
170318202022019,0
170318207001058,0
170318207001022,36
170317111001011,0
170317302021011,44
170317302021017,47
170317302021022,0
170317304003003,33
170317501004009,77
170317307001021,57
170317307002031,35
170317501001002,191
170316706001008,67
170318351001000,0
170316912003008,0
170316708001018,22
170316302001032,6
170313018031002,182
170318142001038,82
170318142004023,95
170318435001023,9798
170318435001017,0
170318408002001,47
170318408002004,153
170318413002026,0
170318413002035,0
170315805023008,0
170318193001014,12
170314904001022,26
170314908004016,34
170314909022019,60
170314905002012,59
170314903002016,0
170314406002028,0
170315305011011,0
170314912001017,40
170316112002013,88
170316112002021,47
170316119002007,0
170316805001001,0
170315807001013,55
170318348002014,47
170316809003005,0
170318431002015,52
170318416001023,122
170318413001009,38
170313107001020,0
170318402001020,1
170316006002020,28
170315906002001,99
170315906002006,151
170315907002010,0
170316103001026,81
170318202011005,29
170318202011006,48
170318351001003,0
170318351001004,0
170318351001027,91
170318351003018,52
170316811003002,42
170316811005004,50
170317108006013,0
170317108006000,58
170316716001005,72
170316711001011,48
170316712001002,31
170316309003012,50
170316303002035,12
170318351004001,24
170315805013006,98
170315802002017,60
170318195003013,51
170318197001013,60
170318198022023,7
170318201011010,44
170318201011012,72
170318201011006,28
170318201011007,37
170318155007003,41
170318157023021,164
170318157022014,40
170318192003051,83
170318155005007,39
170318155006010,28
170318152003032,0
170316806001001,0
170313005001006,0
170312925003009,100
170318138012014,8
170318138012015,105
170318141002007,58
170318139003007,32
170318139004008,175
